user_id,age,income_level,employment_type,credit_score_proxy,previous_loan_history,mobile_access,internet_availability,financial_literacy_score,loan_eligibility_flag
12414,46,Low,Self-employed,92,1,1,1,3,0
12415,44,Low,Self-employed,23,1,0,1,1,0
12416,18,Low,Farmer,80,0,1,1,6,0
12417,51,Low,Salaried,41,1,1,1,0,0
12418,21,Medium,Salaried,69,0,1,0,6,1
12419,41,Low,Daily wage,77,0,1,0,0,0
12420,38,Low,Farmer,89,0,0,0,4,0
12421,50,Low,Daily wage,91,0,0,1,0,0
12422,24,High,Salaried,35,1,0,1,7,0
12423,18,Medium,Farmer,30,1,1,0,0,0
12424,58,Medium,Self-employed,26,1,1,1,5,0
12425,20,Low,Self-employed,65,0,1,0,0,0
12426,61,Low,Daily wage,82,0,0,0,1,0
12427,32,Medium,Farmer,91,1,0,0,3,0
12428,48,Low,Salaried,44,1,0,0,7,0
12429,33,Medium,Daily wage,43,0,0,1,2,0
12430,27,Low,Self-employed,56,1,1,0,7,0
12431,46,Low,Salaried,20,0,1,0,6,0
12432,23,Low,Farmer,54,0,0,1,5,0
12433,46,Medium,Self-employed,14,1,1,1,9,0
12434,34,Low,Salaried,33,1,0,0,0,0
12435,39,Medium,Self-employed,2,0,0,0,5,0
12436,41,Medium,Farmer,0,1,0,1,5,0
12437,34,High,Daily wage,23,0,0,1,9,0
12438,38,Low,Salaried,42,1,0,1,7,0
12439,28,Low,Salaried,26,0,0,1,5,0
12440,24,High,Farmer,8,0,1,0,1,0
12441,59,Low,Self-employed,87,0,0,1,9,0
12442,56,Low,Self-employed,16,1,1,1,2,0
12443,22,Low,Self-employed,91,1,0,0,1,0
12444,61,Low,Salaried,38,1,0,1,2,0
12445,38,Low,Salaried,54,1,0,0,0,0
12446,35,Medium,Self-employed,67,1,0,1,6,1
12447,52,Medium,Salaried,92,1,1,1,4,0
12448,37,Low,Daily wage,44,0,0,0,8,0
12449,32,Medium,Farmer,27,0,1,0,6,0
12450,22,Low,Farmer,55,1,0,0,0,0
12451,30,Low,Salaried,28,1,0,0,0,0
12452,29,High,Daily wage,28,0,1,1,1,0
12453,38,Low,Daily wage,68,1,1,0,6,0
12454,54,Medium,Self-employed,10,1,1,0,6,0
12455,23,Low,Farmer,1,1,1,0,8,0
12456,24,Medium,Farmer,67,0,0,1,2,0
12457,43,Low,Farmer,9,1,1,0,2,0
12458,59,Low,Salaried,71,0,1,1,7,0
12459,25,Low,Daily wage,86,1,1,0,5,0
12460,26,Low,Self-employed,26,0,0,0,2,0
12461,44,Low,Salaried,86,1,1,1,7,0
12462,21,Medium,Self-employed,97,1,0,1,2,0
12463,38,Low,Salaried,34,0,1,1,5,0
12464,48,Medium,Farmer,80,0,0,0,0,0
12465,38,Low,Self-employed,49,0,1,0,3,0
12466,57,Low,Daily wage,73,1,1,0,5,0
12467,42,High,Daily wage,1,1,0,1,4,0
12468,56,High,Salaried,16,0,0,1,3,0
12469,32,Low,Farmer,94,0,0,0,9,0
12470,52,Medium,Salaried,79,1,0,1,0,0
12471,60,Low,Self-employed,23,0,1,1,3,0
12472,58,Low,Daily wage,56,0,1,0,0,0
12473,54,Low,Daily wage,70,1,1,0,9,0
12474,59,High,Daily wage,82,0,1,0,3,0
12475,64,High,Daily wage,15,1,1,0,2,0
12476,45,Low,Self-employed,96,0,1,0,6,0
12477,31,Medium,Daily wage,35,0,1,0,5,0
12478,21,Medium,Salaried,44,0,0,0,5,0
12479,37,Low,Daily wage,9,0,0,0,9,0
12480,51,Medium,Self-employed,62,1,1,0,2,0
12481,29,Low,Farmer,42,0,1,0,5,0
12482,50,Low,Farmer,50,0,0,1,2,0
12483,41,Medium,Daily wage,78,0,1,0,6,1
12484,37,Low,Farmer,2,0,0,0,1,0
12485,22,Low,Self-employed,65,0,1,0,8,0
12486,55,Low,Daily wage,34,1,0,1,9,0
12487,47,Medium,Self-employed,90,1,0,1,1,0
12488,41,Low,Farmer,68,1,0,0,0,0
12489,60,Low,Farmer,78,0,0,0,3,0
12490,57,Medium,Daily wage,35,1,0,0,7,0
12491,24,Low,Farmer,48,0,0,1,6,0
12492,53,Medium,Daily wage,96,1,0,1,5,0
12493,55,Low,Daily wage,0,1,0,0,9,0
12494,33,Low,Salaried,75,0,1,0,6,0
12495,32,Low,Salaried,41,1,0,0,3,0
12496,63,Low,Salaried,40,0,0,1,7,0
12497,40,High,Self-employed,72,1,1,1,3,0
12498,29,Low,Farmer,56,0,1,1,9,0
12499,46,Medium,Farmer,19,0,1,0,7,0
12500,61,Low,Salaried,93,0,1,1,4,0
12501,32,Medium,Daily wage,13,0,1,0,8,0
12502,46,High,Daily wage,86,0,1,1,6,1
12503,62,Low,Daily wage,92,0,0,0,9,0
12504,60,Low,Daily wage,98,1,1,0,9,0
12505,38,High,Self-employed,51,0,1,0,5,0
12506,32,Medium,Farmer,90,1,1,0,1,0
12507,31,Low,Salaried,53,1,1,1,5,0
12508,59,Low,Self-employed,48,0,1,0,0,0
12509,61,Low,Farmer,90,0,0,1,1,0
12510,33,Medium,Self-employed,29,1,1,1,4,0
12511,32,Medium,Daily wage,2,1,0,1,6,0
12512,59,High,Self-employed,11,0,0,1,0,0
12513,21,Low,Self-employed,30,0,0,0,1,0
12514,44,Low,Daily wage,36,1,0,0,3,0
12515,40,Low,Daily wage,26,1,1,1,8,0
12516,46,Low,Salaried,23,1,0,0,7,0
12517,58,Low,Salaried,40,0,1,0,9,0
12518,26,Low,Farmer,63,0,0,0,8,0
12519,60,Medium,Salaried,10,1,1,1,3,0
12520,60,Low,Salaried,90,1,1,1,6,0
12521,24,Low,Farmer,72,0,1,0,2,0
12522,59,High,Self-employed,15,1,0,0,7,0
12523,21,High,Self-employed,13,0,1,0,6,0
12524,22,Low,Self-employed,46,0,0,1,7,0
12525,22,High,Daily wage,29,0,0,1,8,0
12526,28,Low,Farmer,23,1,1,1,5,0
12527,58,Low,Self-employed,12,0,0,1,3,0
12528,45,Medium,Salaried,96,0,1,0,2,0
12529,33,Medium,Salaried,8,0,1,1,2,0
12530,58,Medium,Salaried,48,1,1,0,5,0
12531,47,Medium,Farmer,25,1,0,1,7,0
12532,21,Low,Farmer,48,0,1,1,7,0
12533,19,Low,Salaried,41,0,1,0,7,0
12534,63,Low,Daily wage,44,1,0,0,8,0
12535,20,Low,Daily wage,76,0,0,1,0,0
12536,38,Low,Self-employed,20,1,0,1,6,0
12537,23,Low,Self-employed,28,1,0,0,9,0
12538,60,Medium,Self-employed,91,1,1,1,8,1
12539,35,Medium,Self-employed,23,1,0,1,1,0
12540,61,Medium,Self-employed,76,0,0,1,3,0
12541,22,Low,Farmer,41,1,0,0,5,0
12542,26,Medium,Farmer,83,0,0,1,3,0
12543,37,Medium,Daily wage,70,0,1,0,8,1
12544,45,High,Daily wage,40,1,0,1,9,0
12545,43,Low,Farmer,47,1,0,1,0,0
12546,35,Low,Daily wage,78,1,1,1,8,0
12547,36,High,Salaried,88,1,0,0,9,1
12548,20,High,Daily wage,98,1,1,0,0,0
12549,26,Low,Salaried,76,0,0,0,0,0
12550,53,Low,Salaried,42,1,1,0,4,0
12551,48,Medium,Self-employed,7,1,1,1,0,0
12552,34,Low,Daily wage,84,0,0,0,9,0
12553,40,Medium,Salaried,62,1,1,1,8,1
12554,51,Low,Daily wage,62,0,1,0,5,0
12555,58,Low,Daily wage,5,1,1,1,8,0
12556,58,Low,Farmer,73,0,1,1,4,0
12557,22,Low,Farmer,51,0,1,1,5,0
12558,32,Low,Self-employed,20,1,0,0,1,0
12559,64,Low,Daily wage,13,1,0,1,8,0
12560,20,Low,Farmer,57,0,0,0,2,0
12561,36,Low,Salaried,96,1,0,0,4,0
12562,45,Low,Salaried,24,0,1,1,7,0
12563,20,Low,Self-employed,55,0,0,0,4,0
12564,55,High,Salaried,82,0,0,0,9,1
12565,21,Low,Daily wage,8,0,0,1,3,0
12566,41,Low,Salaried,99,0,0,0,3,0
12567,48,Low,Self-employed,35,1,1,0,4,0
12568,62,Medium,Self-employed,56,0,1,0,2,0
12569,62,Low,Salaried,78,1,0,1,9,0
12570,28,Low,Daily wage,4,1,0,0,3,0
12571,54,Low,Farmer,80,0,1,1,4,0
12572,18,Medium,Daily wage,93,1,0,1,3,0
12573,26,Medium,Daily wage,6,0,0,0,2,0
12574,34,Low,Daily wage,5,1,0,1,0,0
12575,18,Low,Salaried,78,1,0,1,1,0
12576,20,Low,Farmer,51,0,0,0,8,0
12577,64,Low,Daily wage,73,0,0,0,9,0
12578,43,Medium,Farmer,69,1,1,0,1,0
12579,48,Low,Self-employed,54,1,1,1,1,0
12580,43,Low,Farmer,76,1,1,0,4,0
12581,40,Low,Salaried,13,0,0,0,9,0
12582,47,Medium,Self-employed,0,0,1,1,8,0
12583,27,Medium,Self-employed,96,1,0,0,2,0
12584,25,High,Daily wage,82,0,1,0,8,1
12585,61,Low,Farmer,72,0,1,0,3,0
12586,42,Low,Self-employed,36,1,1,1,2,0
12587,39,Low,Self-employed,48,0,1,0,4,0
12588,32,Low,Farmer,11,1,1,1,6,0
12589,58,Low,Farmer,4,1,0,1,6,0
12590,27,Low,Self-employed,69,0,1,0,1,0
12591,37,Low,Self-employed,10,0,0,0,6,0
12592,58,High,Farmer,52,1,0,0,6,1
12593,64,Medium,Salaried,54,1,1,0,1,0
12594,40,Low,Farmer,73,0,0,1,9,0
12595,18,Low,Salaried,78,1,0,0,8,0
12596,19,Low,Self-employed,49,1,1,1,7,0
12597,36,Low,Daily wage,52,0,0,0,1,0
12598,31,Low,Farmer,54,0,1,0,5,0
12599,25,Low,Self-employed,91,1,1,1,7,0
12600,55,High,Self-employed,2,1,1,1,8,0
12601,29,Low,Daily wage,15,1,1,1,0,0
12602,43,Low,Farmer,44,1,1,0,6,0
12603,44,Medium,Self-employed,80,1,0,0,9,1
12604,46,Low,Salaried,35,0,1,0,4,0
12605,32,Low,Daily wage,18,1,1,1,8,0
12606,63,Low,Salaried,3,1,0,1,8,0
12607,18,Medium,Farmer,58,1,0,1,2,0
12608,60,Low,Salaried,88,1,0,1,9,0
12609,45,Low,Daily wage,90,0,1,0,6,0
12610,20,High,Self-employed,11,1,1,1,2,0
12611,35,Low,Daily wage,62,1,1,0,3,0
12612,51,Medium,Self-employed,55,1,0,1,7,1
12613,49,Medium,Self-employed,26,1,1,0,0,0
12614,46,Low,Salaried,67,0,0,0,3,0
12615,42,Medium,Daily wage,23,0,0,0,3,0
12616,43,Medium,Daily wage,80,1,1,0,2,0
12617,56,High,Self-employed,25,0,1,0,1,0
12618,25,Low,Daily wage,81,1,0,0,7,0
12619,36,High,Farmer,21,0,1,0,5,0
12620,64,Low,Farmer,69,0,1,1,1,0
12621,59,Medium,Salaried,18,0,0,1,7,0
12622,39,Low,Salaried,33,0,0,1,7,0
12623,46,Low,Daily wage,10,1,1,1,6,0
12624,50,Low,Salaried,87,0,1,1,7,0
12625,55,Low,Daily wage,44,0,0,1,8,0
12626,62,Low,Salaried,36,0,1,0,2,0
12627,63,Low,Farmer,22,0,0,0,1,0
12628,52,Low,Self-employed,39,1,0,0,6,0
12629,60,Low,Self-employed,42,1,1,0,1,0
12630,20,Low,Farmer,3,1,1,1,2,0
12631,36,Low,Self-employed,81,1,0,1,5,0
12632,27,Medium,Daily wage,93,1,1,0,8,1
12633,44,Medium,Daily wage,14,0,0,1,8,0
12634,32,Low,Farmer,22,1,0,1,9,0
12635,28,Low,Farmer,11,0,0,1,1,0
12636,64,Medium,Farmer,67,0,1,0,0,0
12637,43,Low,Farmer,67,0,0,0,5,0
12638,41,Low,Self-employed,51,1,1,1,6,0
12639,30,Low,Self-employed,40,0,0,1,7,0
12640,49,High,Self-employed,77,0,0,1,3,0
12641,54,Low,Daily wage,58,0,0,0,6,0
12642,21,Medium,Salaried,57,0,1,1,8,1
12643,30,Low,Daily wage,58,1,1,1,0,0
12644,26,Medium,Salaried,71,0,1,0,2,0
12645,51,Low,Farmer,22,0,1,1,4,0
12646,54,Low,Farmer,0,1,1,0,6,0
12647,24,Low,Self-employed,55,1,1,0,4,0
12648,18,High,Self-employed,74,1,1,0,0,0
12649,29,Low,Salaried,90,0,1,1,0,0
12650,38,Low,Salaried,3,0,1,1,0,0
12651,28,Medium,Self-employed,28,0,1,1,7,0
12652,61,Low,Farmer,16,1,1,0,6,0
12653,61,Low,Self-employed,48,1,0,1,2,0
12654,61,Low,Farmer,82,0,0,1,3,0
12655,31,Low,Farmer,50,1,1,0,7,0
12656,51,Low,Daily wage,48,1,0,0,6,0
12657,51,Medium,Daily wage,23,1,1,1,6,0
12658,42,Low,Salaried,43,1,0,0,5,0
12659,21,Medium,Farmer,40,0,0,1,8,0
12660,43,Low,Self-employed,56,0,1,1,5,0
12661,33,Low,Farmer,55,0,0,1,0,0
12662,27,Low,Salaried,31,0,0,0,4,0
12663,62,Medium,Farmer,30,0,1,1,7,0
12664,19,Low,Farmer,15,1,0,0,5,0
12665,52,Medium,Salaried,31,0,1,1,4,0
12666,36,Medium,Farmer,41,0,1,0,8,0
12667,23,Low,Daily wage,33,1,0,0,6,0
12668,36,Low,Salaried,98,1,1,1,6,0
12669,25,Low,Daily wage,36,1,1,1,0,0
12670,31,Medium,Salaried,15,1,1,0,1,0
12671,27,Low,Farmer,84,1,0,0,9,0
12672,20,Medium,Daily wage,12,1,0,1,4,0
12673,55,Low,Daily wage,81,1,0,0,2,0
12674,46,Medium,Self-employed,65,1,0,1,7,1
12675,32,Low,Daily wage,32,0,0,1,3,0
12676,40,Low,Daily wage,81,1,1,1,6,0
12677,40,High,Farmer,91,1,1,1,4,0
12678,35,Medium,Daily wage,34,0,0,1,5,0
12679,63,Low,Daily wage,36,0,0,0,6,0
12680,36,Medium,Daily wage,75,0,1,0,7,1
12681,45,Medium,Farmer,39,1,0,0,2,0
12682,43,Low,Salaried,7,0,1,1,2,0
12683,27,Low,Farmer,53,0,0,1,1,0
12684,64,Low,Daily wage,88,1,0,0,5,0
12685,21,High,Salaried,6,0,1,0,1,0
12686,19,Low,Farmer,1,0,0,1,0,0
12687,20,Low,Farmer,96,1,1,0,0,0
12688,24,Low,Salaried,55,0,1,0,8,0
12689,33,Low,Self-employed,96,1,1,0,0,0
12690,48,Low,Daily wage,56,0,1,1,6,0
12691,27,Low,Self-employed,48,0,1,0,4,0
12692,36,Low,Daily wage,86,0,1,1,5,0
12693,45,High,Daily wage,68,1,0,1,9,1
12694,34,High,Self-employed,77,0,1,0,8,1
12695,45,Low,Self-employed,7,0,1,0,2,0
12696,36,Low,Daily wage,83,0,0,0,5,0
12697,54,Medium,Salaried,62,0,1,0,6,1
12698,40,Low,Salaried,81,0,0,0,1,0
12699,37,Medium,Self-employed,86,0,1,0,5,0
12700,30,Medium,Self-employed,92,1,1,1,5,0
12701,30,Medium,Farmer,70,1,1,1,4,0
12702,60,Low,Salaried,87,1,1,0,6,0
12703,28,High,Salaried,45,1,0,0,8,0
12704,32,Medium,Daily wage,88,1,0,1,6,1
12705,34,Medium,Farmer,77,0,0,0,1,0
12706,45,Low,Daily wage,66,1,0,0,3,0
12707,36,Medium,Farmer,45,0,0,0,0,0
12708,21,Low,Salaried,77,1,0,1,1,0
12709,39,Low,Daily wage,66,0,0,0,8,0
12710,39,Low,Farmer,41,1,0,1,6,0
12711,54,High,Daily wage,63,0,0,1,7,1
12712,56,Medium,Farmer,72,0,1,1,7,1
12713,51,Medium,Self-employed,52,1,0,0,1,0
12714,50,Low,Daily wage,70,1,1,0,4,0
12715,61,Low,Self-employed,89,0,0,0,0,0
12716,59,Medium,Farmer,6,1,1,0,8,0
12717,57,Low,Daily wage,6,1,0,1,4,0
12718,50,Medium,Farmer,35,0,1,0,0,0
12719,29,Low,Farmer,12,0,0,0,6,0
12720,19,Medium,Self-employed,66,0,0,0,8,1
12721,45,Medium,Daily wage,19,1,0,0,0,0
12722,27,Low,Salaried,72,0,1,1,0,0
12723,39,Low,Farmer,52,0,0,1,0,0
12724,34,Low,Self-employed,85,1,1,1,6,0
12725,43,High,Salaried,51,0,1,1,9,1
12726,20,Medium,Self-employed,96,0,1,1,2,0
12727,24,Medium,Self-employed,60,1,0,1,8,1
12728,61,Low,Self-employed,86,0,1,0,8,0
12729,25,Medium,Farmer,86,1,1,0,6,1
12730,37,Medium,Salaried,89,1,1,1,2,0
12731,29,Low,Farmer,95,0,1,1,9,0
12732,52,High,Farmer,60,0,1,1,7,1
12733,34,Low,Daily wage,55,1,1,0,5,0
12734,45,Low,Salaried,91,1,1,1,3,0
12735,58,Low,Daily wage,93,1,1,1,7,0
12736,27,Low,Self-employed,39,1,1,0,2,0
12737,39,Medium,Salaried,80,1,0,1,0,0
12738,55,Low,Salaried,62,1,1,0,3,0
12739,50,Medium,Farmer,56,1,1,1,8,1
12740,39,Low,Self-employed,81,0,1,0,6,0
12741,61,Low,Farmer,88,1,1,0,0,0
12742,54,Medium,Daily wage,3,0,0,0,0,0
12743,30,Medium,Self-employed,25,1,0,0,0,0
12744,44,Low,Farmer,94,0,0,1,5,0
12745,32,High,Farmer,61,0,1,1,9,1
12746,39,Medium,Farmer,75,1,0,0,9,1
12747,47,Low,Self-employed,53,1,0,1,8,0
12748,60,Low,Daily wage,61,0,1,0,2,0
12749,57,Low,Salaried,17,0,1,1,2,0
12750,54,Medium,Farmer,9,0,1,1,6,0
12751,51,Low,Self-employed,35,1,1,0,5,0
12752,61,Low,Salaried,1,1,0,1,8,0
12753,51,Low,Farmer,59,1,1,1,2,0
12754,52,Low,Self-employed,88,0,1,0,6,0
12755,59,Medium,Daily wage,46,1,0,1,6,0
12756,36,Medium,Farmer,72,1,0,0,8,1
12757,25,Low,Self-employed,31,1,1,0,5,0
12758,56,Low,Farmer,68,0,0,1,8,0
12759,50,Low,Self-employed,50,0,1,1,5,0
12760,61,Medium,Daily wage,66,0,1,0,1,0
12761,45,Medium,Daily wage,80,1,1,0,5,0
12762,54,Low,Self-employed,76,0,1,1,4,0
12763,42,Low,Salaried,66,0,1,0,5,0
12764,53,Low,Daily wage,91,0,0,0,8,0
12765,34,High,Farmer,67,0,0,1,5,0
12766,41,Low,Daily wage,81,1,0,0,4,0
12767,38,Low,Farmer,55,0,0,0,4,0
12768,19,Low,Daily wage,98,1,0,1,2,0
12769,48,Low,Daily wage,13,0,1,0,4,0
12770,61,Medium,Farmer,15,1,1,1,4,0
12771,50,Low,Daily wage,75,0,1,0,9,0
12772,47,Low,Farmer,74,0,0,0,2,0
12773,29,Medium,Farmer,65,1,0,1,6,1
12774,61,Low,Daily wage,32,0,0,0,7,0
12775,29,Low,Daily wage,12,0,0,1,6,0
12776,41,Low,Farmer,29,1,1,0,1,0
12777,41,Medium,Self-employed,25,1,1,0,6,0
12778,28,Low,Daily wage,81,0,0,1,0,0
12779,30,High,Salaried,12,0,0,1,2,0
12780,44,Low,Daily wage,67,0,1,1,9,0
12781,25,Low,Self-employed,32,0,0,1,3,0
12782,27,Medium,Self-employed,14,0,1,1,5,0
12783,25,Medium,Daily wage,16,1,0,1,8,0
12784,37,Low,Daily wage,5,0,0,1,8,0
12785,25,High,Salaried,4,0,0,0,5,0
12786,26,Low,Daily wage,32,0,0,0,8,0
12787,24,Medium,Self-employed,53,0,0,1,5,0
12788,31,Low,Salaried,15,0,0,0,6,0
12789,45,Low,Daily wage,45,1,1,1,5,0
12790,19,Low,Salaried,23,0,1,1,2,0
12791,60,Low,Salaried,4,0,0,0,0,0
12792,25,Low,Self-employed,66,1,0,0,3,0
12793,30,Low,Self-employed,98,0,1,0,0,0
12794,38,High,Farmer,90,0,1,1,9,1
12795,64,Low,Self-employed,75,0,1,1,0,0
12796,45,Low,Farmer,49,1,0,1,4,0
12797,52,Medium,Self-employed,40,1,0,0,7,0
12798,40,Low,Self-employed,88,1,1,1,0,0
12799,63,Low,Farmer,54,0,0,1,4,0
12800,32,Low,Farmer,80,0,1,1,7,0
12801,19,Low,Farmer,19,0,0,1,2,0
12802,29,High,Salaried,91,0,1,1,5,0
12803,53,Low,Farmer,49,1,0,1,6,0
12804,20,Low,Salaried,34,1,1,1,9,0
12805,22,Low,Salaried,49,0,1,0,7,0
12806,20,Low,Farmer,78,1,0,0,2,0
12807,64,Low,Farmer,32,0,1,1,0,0
12808,36,Medium,Farmer,66,0,1,1,9,1
12809,19,Medium,Self-employed,70,1,1,0,7,1
12810,61,Medium,Self-employed,9,1,1,0,3,0
12811,54,Low,Farmer,89,1,0,1,1,0
12812,34,Low,Daily wage,40,0,1,0,0,0
12813,31,High,Farmer,39,0,0,0,5,0
12814,45,Low,Daily wage,5,1,1,1,0,0
12815,44,High,Self-employed,32,1,1,1,5,0
12816,27,Medium,Self-employed,15,1,0,1,7,0
12817,20,High,Daily wage,23,1,1,1,2,0
12818,53,Low,Self-employed,93,1,0,1,5,0
12819,55,Low,Farmer,59,0,1,1,5,0
12820,42,Medium,Daily wage,73,0,1,1,4,0
12821,39,Medium,Daily wage,10,1,1,1,2,0
12822,56,Low,Salaried,43,1,1,0,5,0
12823,64,Medium,Self-employed,85,0,0,0,0,0
12824,47,Low,Daily wage,2,0,1,1,3,0
12825,38,Low,Daily wage,37,1,1,1,7,0
12826,47,Medium,Daily wage,39,0,1,0,5,0
12827,45,Low,Self-employed,86,1,1,1,3,0
12828,48,Low,Daily wage,18,0,0,0,5,0
12829,43,Low,Daily wage,39,0,1,1,0,0
12830,60,Low,Farmer,52,1,0,0,2,0
12831,39,Low,Farmer,76,1,1,1,6,0
12832,38,Low,Salaried,35,0,0,1,0,0
12833,18,Low,Daily wage,66,1,1,0,1,0
12834,54,Medium,Self-employed,85,1,0,1,2,0
12835,30,High,Salaried,88,1,1,0,3,0
12836,38,Low,Salaried,19,1,0,0,5,0
12837,63,Low,Salaried,27,0,0,0,8,0
12838,26,Low,Daily wage,56,0,1,0,0,0
12839,34,Medium,Salaried,2,0,1,0,3,0
12840,64,Medium,Self-employed,85,0,1,0,3,0
12841,38,High,Farmer,36,0,0,1,5,0
12842,48,Low,Farmer,17,0,0,0,0,0
12843,56,Medium,Daily wage,83,1,1,0,8,1
12844,39,Low,Self-employed,45,0,0,0,0,0
12845,29,High,Self-employed,4,1,1,1,9,0
12846,23,Low,Self-employed,72,1,0,1,0,0
12847,33,Low,Daily wage,92,1,1,0,2,0
12848,43,Medium,Self-employed,80,0,0,0,0,0
12849,22,Medium,Farmer,75,0,1,1,3,0
12850,26,Low,Self-employed,56,1,0,1,6,0
12851,63,Low,Self-employed,25,0,1,1,8,0
12852,57,Low,Daily wage,32,0,0,0,3,0
12853,31,Low,Salaried,96,1,1,0,5,0
12854,61,Low,Salaried,35,1,0,0,1,0
12855,59,High,Daily wage,92,0,1,1,6,1
12856,47,Low,Daily wage,21,0,1,0,7,0
12857,43,Medium,Daily wage,81,0,0,1,2,0
12858,62,Medium,Daily wage,16,0,1,1,0,0
12859,46,Medium,Self-employed,43,1,0,1,1,0
12860,36,High,Self-employed,51,0,1,0,1,0
12861,64,Medium,Salaried,87,1,0,1,5,0
12862,25,Low,Daily wage,21,1,1,0,6,0
12863,40,Low,Daily wage,68,1,0,0,4,0
12864,59,Low,Self-employed,0,1,1,1,9,0
12865,52,Low,Daily wage,82,0,1,1,0,0
12866,48,Low,Farmer,29,1,0,1,4,0
12867,52,Medium,Self-employed,38,0,0,0,7,0
12868,49,Low,Farmer,78,0,1,1,9,0
12869,22,Low,Self-employed,34,1,1,1,1,0
12870,33,High,Self-employed,68,1,0,1,7,1
12871,34,Low,Self-employed,69,0,0,0,5,0
12872,49,Low,Salaried,88,1,0,0,0,0
12873,55,Medium,Salaried,10,1,1,0,9,0
12874,49,Medium,Self-employed,50,0,0,1,8,0
12875,37,Low,Self-employed,62,1,0,1,7,0
12876,19,Medium,Self-employed,85,1,0,0,4,0
12877,37,Low,Self-employed,33,1,1,1,3,0
12878,64,Low,Daily wage,54,0,0,0,0,0
12879,35,Low,Daily wage,77,1,0,1,1,0
12880,18,Medium,Daily wage,72,0,0,1,4,0
12881,46,Low,Salaried,19,0,0,0,4,0
12882,46,Medium,Farmer,79,1,1,0,7,1
12883,36,Low,Self-employed,57,0,1,0,4,0
12884,61,Medium,Daily wage,80,1,0,0,4,0
12885,57,Medium,Daily wage,16,1,0,1,2,0
12886,23,Low,Daily wage,33,0,1,1,6,0
12887,61,Low,Self-employed,74,0,1,0,5,0
12888,56,Medium,Self-employed,98,1,1,0,4,0
12889,63,Low,Farmer,61,0,1,1,1,0
12890,25,Low,Salaried,33,0,1,0,3,0
12891,41,Low,Farmer,99,0,1,1,2,0
12892,37,Low,Self-employed,71,1,0,1,6,0
12893,31,Low,Farmer,18,1,0,0,8,0
12894,22,Low,Daily wage,96,1,0,0,2,0
12895,58,Medium,Farmer,86,1,0,0,6,1
12896,57,Low,Daily wage,65,1,1,1,8,0
12897,51,Low,Farmer,71,0,0,1,4,0
12898,33,High,Daily wage,92,0,1,1,7,1
12899,62,Medium,Farmer,41,1,1,1,7,0
12900,24,Low,Salaried,50,1,1,0,6,0
12901,33,Low,Farmer,70,0,0,0,0,0
12902,24,Low,Self-employed,48,1,1,1,4,0
12903,44,Low,Self-employed,28,1,0,1,9,0
12904,31,High,Daily wage,94,0,1,0,8,1
12905,31,Medium,Self-employed,29,1,0,0,8,0
12906,61,High,Daily wage,98,1,1,1,5,0
12907,50,Medium,Salaried,24,1,0,1,7,0
12908,50,Low,Self-employed,67,1,1,0,3,0
12909,61,Medium,Self-employed,61,0,1,0,8,1
12910,37,Medium,Daily wage,37,1,0,0,1,0
12911,64,Low,Salaried,16,1,1,1,1,0
12912,53,Low,Salaried,73,0,0,1,6,0
12913,24,Low,Farmer,0,0,0,0,3,0
12914,49,Low,Daily wage,17,1,1,1,3,0
12915,20,Medium,Daily wage,62,1,0,0,1,0
12916,56,Medium,Salaried,45,0,0,1,8,0
12917,46,High,Daily wage,18,0,0,1,1,0
12918,41,Medium,Self-employed,49,0,1,0,8,0
12919,39,Medium,Self-employed,95,0,1,0,4,0
12920,23,Low,Self-employed,53,0,0,1,4,0
12921,41,Low,Daily wage,30,0,0,0,6,0
12922,57,High,Farmer,96,0,1,1,4,0
12923,40,Medium,Farmer,85,0,1,1,5,0
12924,55,Medium,Salaried,64,1,0,0,2,0
12925,27,Low,Daily wage,45,1,1,0,2,0
12926,33,Medium,Salaried,34,1,0,0,2,0
12927,28,Medium,Daily wage,48,1,0,0,0,0
12928,49,Low,Farmer,80,1,1,0,2,0
12929,62,Medium,Self-employed,33,1,0,1,3,0
12930,23,Low,Daily wage,28,0,0,0,5,0
12931,41,Low,Farmer,5,1,1,1,3,0
12932,50,Medium,Farmer,0,0,1,1,2,0
12933,29,Low,Farmer,54,1,1,0,7,0
12934,44,Low,Self-employed,26,1,0,0,4,0
12935,55,Medium,Farmer,11,1,1,1,2,0
12936,35,Medium,Salaried,3,1,0,0,3,0
12937,62,Low,Farmer,79,1,0,0,3,0
12938,56,High,Farmer,51,1,0,0,2,0
12939,30,Low,Daily wage,10,1,0,1,8,0
12940,57,High,Daily wage,51,1,1,0,3,0
12941,47,Medium,Daily wage,83,0,1,0,7,1
12942,58,Low,Farmer,25,1,0,1,8,0
12943,30,Low,Farmer,27,1,0,0,6,0
12944,51,Low,Salaried,71,1,1,1,2,0
12945,53,Low,Self-employed,65,0,0,0,0,0
12946,47,Medium,Farmer,89,0,0,0,8,1
12947,42,Low,Self-employed,26,0,0,0,3,0
12948,19,Low,Farmer,96,0,0,0,2,0
12949,53,Medium,Self-employed,54,0,0,0,6,1
12950,35,Low,Daily wage,70,0,1,1,9,0
12951,22,Low,Farmer,53,1,1,1,8,0
12952,36,Low,Salaried,45,1,1,1,6,0
12953,59,Medium,Self-employed,35,1,1,0,8,0
12954,35,Medium,Daily wage,20,1,0,0,6,0
